OBJECTID,x_coord,y_coord,windspeed spring baseline lower,windspeed spring baseline median,windspeed spring baseline upper,windspeed spring 2.0 lower,windspeed spring 2.0 median,windspeed spring 2.0 upper,windspeed spring 4.0 lower,windspeed spring 4.0 median,windspeed spring 4.0 upper,windspeed summer baseline lower,windspeed summer baseline median,windspeed summer baseline upper,windspeed summer 2.0 lower,windspeed summer 2.0 median,windspeed summer 2.0 upper,windspeed summer 4.0 lower,windspeed summer 4.0 median,windspeed summer 4.0 upper,windspeed autumn baseline lower,windspeed autumn baseline median,windspeed autumn baseline upper,windspeed autumn 2.0 lower,windspeed autumn 2.0 median,windspeed autumn 2.0 upper,windspeed autumn 4.0 lower,windspeed autumn 4.0 median,windspeed autumn 4.0 upper,windspeed winter baseline lower,windspeed winter baseline median,windspeed winter baseline upper,windspeed winter 2.0 lower,windspeed winter 2.0 median,windspeed winter 2.0 upper,windspeed winter 4.0 lower,windspeed winter 4.0 median,windspeed winter 4.0 upper,Shape__Area,Shape__Length
7156,407500,547500,4.245996,4.508024,4.786044,4.143496,4.382748,4.5778666,3.9948127,4.2704725,4.595645,3.6606545,3.7838306,3.84835,3.3693326,3.5294068,3.6341274,3.2105708,3.392098,3.5328655,4.316657,4.5833654,4.669797,4.1642995,4.294079,4.4154916,4.1400614,4.342765,4.392275,5.1830187,5.4798164,5.791101,4.9651513,5.3394437,5.464978,4.990718,5.3321295,5.692843,75207952.3120117,34689.0318351059
7157,407500,552500,3.8871677,4.135965,4.427989,3.772754,3.9920907,4.144288,3.6387591,3.8825428,4.165864,3.3907533,3.5051296,3.5777593,3.0980508,3.254582,3.3503232,2.9460845,3.1296356,3.265916,3.85341,4.1347637,4.195959,3.6922123,3.7964141,3.89454,3.6240375,3.8124352,3.8881302,4.6049085,4.909426,5.1849747,4.376958,4.7122316,4.8449144,4.3980803,4.731244,5.0566163,75374192.1610107,34727.3488261808
7158,407500,557500,3.7304573,3.9753425,4.2622585,3.6300697,3.8456395,3.9805095,3.4827342,3.7281368,3.9996483,3.2592635,3.3762658,3.4410205,2.969306,3.1322224,3.2205844,2.8426309,3.0220726,3.145043,3.7051148,3.9637554,4.040866,3.506551,3.6322296,3.7713723,3.4684856,3.6794052,3.747752,4.394255,4.687309,4.9225993,4.1502314,4.5128965,4.6524296,4.1822386,4.523308,4.871159,75542141.0975342,34766.0172143203
7159,407500,562500,3.5327468,3.747284,4.079968,3.401013,3.6295447,3.760097,3.3165474,3.539531,3.8066013,3.1289134,3.2535355,3.3118901,2.874744,3.0437493,3.1211753,2.8154373,2.9663143,3.10276,3.316831,3.5666816,3.6372867,3.151836,3.2496152,3.356062,3.0976903,3.2658195,3.3887372,3.8819156,4.1679163,4.4435086,3.6763725,4.0207663,4.1814747,3.7213912,4.084463,4.41096,75709319.5246582,34804.4651482278
7160,407500,567500,4.0117064,4.224289,4.575433,3.8048604,4.051796,4.17554,3.7157624,3.9435527,4.2063265,3.5087535,3.6521225,3.713879,3.1939704,3.3744938,3.4550552,3.117228,3.2804108,3.410663,3.8258824,4.0991683,4.1641426,3.613339,3.692047,3.8109734,3.5393043,3.716882,3.8559277,4.475726,4.7804036,5.0701647,4.2176495,4.5278087,4.6990175,4.2434344,4.6174765,4.922566,75877477.3745117,34843.0957963887
7161,407500,572500,4.1181965,4.3307076,4.6848974,3.9183319,4.1699266,4.2955713,3.8196716,4.063667,4.328502,3.563371,3.7150466,3.782785,3.2488105,3.4469898,3.5184288,3.1769981,3.3404775,3.4680934,3.9949965,4.265687,4.3455687,3.7716885,3.8598187,3.9909902,3.70534,3.900453,4.034879,4.696003,5.0096393,5.301734,4.432299,4.7702684,4.927866,4.457411,4.855328,5.162543,76047006.0703125,34881.9979605432
7162,407500,577500,4.102769,4.3274446,4.678022,3.943444,4.200909,4.338891,3.8319302,4.0989485,4.3725314,3.5575414,3.705682,3.7766583,3.2646194,3.4574242,3.53373,3.188818,3.34195,3.4678352,4.0846047,4.339202,4.4269238,3.877587,3.9586518,4.109296,3.836745,4.0436234,4.158659,4.7912884,5.129638,5.4217176,4.5606513,4.9254336,5.078336,4.587982,4.9941564,5.3169813,76217395.7952881,34921.0540226206
7163,407500,582500,3.9171937,4.135032,4.4879313,3.763897,4.021035,4.145547,3.6595058,3.9254372,4.1912336,3.369001,3.5045776,3.5831745,3.073708,3.2722669,3.3564484,3.004425,3.1597176,3.2915905,3.8138156,4.078385,4.164218,3.619538,3.6995182,3.8403106,3.5749588,3.7608764,3.8840408,4.4914045,4.841939,5.1347837,4.2780576,4.647751,4.8011026,4.3018546,4.7163954,5.0507274,76388560.1784668,34960.2437385481
7164,407500,587500,3.884957,4.083118,4.4129663,3.7408261,3.9992309,4.0918207,3.6564407,3.9109561,4.151658,3.3160572,3.4403713,3.5115418,3.0412536,3.2231088,3.3049881,2.9730496,3.1270432,3.2536087,3.7848306,4.0377164,4.111434,3.6046689,3.6783748,3.812741,3.552466,3.7333221,3.8584206,4.4654646,4.7966886,5.049735,4.265438,4.5943394,4.7774606,4.299609,4.6718354,4.9860826,76560464.7927246,34999.5587776202
7165,407500,592500,4.1556864,4.354732,4.6813726,4.03478,4.3098707,4.406543,3.9432266,4.2170343,4.4625845,3.5378284,3.6735091,3.7493038,3.2772949,3.4539566,3.5394726,3.1881535,3.3568757,3.4819272,4.1661525,4.4328713,4.48778,4.009904,4.0837173,4.222495,3.9557033,4.1622787,4.2683353,4.9084673,5.264205,5.5121098,4.7375464,5.0781755,5.262537,4.784771,5.1541743,5.4877934,76732829.6619873,35038.934657974
7166,407500,597500,4.0984993,4.3128138,4.641055,3.9969227,4.2685404,4.393859,3.8951404,4.16376,4.43284,3.520382,3.6496964,3.7342048,3.2493618,3.4151707,3.5182087,3.1488845,3.3281403,3.449232,4.183156,4.44297,4.4994936,4.0233526,4.107508,4.264351,4.013983,4.207284,4.3003616,4.921752,5.2640886,5.5363903,4.7546835,5.1009607,5.279049,4.790266,5.169412,5.5317225,76906476.4678955,35078.558857153
7167,407500,602500,3.7001586,3.8797977,4.1345773,3.6751862,3.893352,3.975877,3.5839238,3.8163311,4.0198903,3.137055,3.255527,3.3266983,2.9504101,3.1304355,3.1835587,2.9057698,3.0322258,3.1293883,3.555034,3.798177,3.8347144,3.4688802,3.5488422,3.6737208,3.422154,3.618836,3.7075493,4.1197715,4.3931565,4.617078,4.0123897,4.3364334,4.511221,4.075702,4.3784494,4.7268476,77079195.6600342,35117.9268085243
7168,407500,607500,3.8439698,4.0615177,4.2790327,3.810429,4.0363855,4.155267,3.6952088,3.9707394,4.194579,3.255422,3.399561,3.4659657,3.0835516,3.2340436,3.3058858,2.9710076,3.1038272,3.2221787,3.8557026,4.0380073,4.1300325,3.727677,3.8357575,3.9514496,3.730868,3.923884,3.9860606,4.4294133,4.740069,4.9832764,4.3533792,4.70667,4.87207,4.381723,4.7034316,5.0484285,77253720.0307617,35157.6617639624
7169,407500,612500,3.7838795,3.9959648,4.2361603,3.689656,3.906735,4.0219917,3.576931,3.846169,4.0327044,3.1684268,3.3076007,3.3761673,2.932117,3.0602193,3.1620142,2.805724,2.9556212,3.0583863,3.7520142,3.9487026,4.025861,3.5649962,3.6550503,3.7530437,3.5207915,3.6820076,3.752069,4.3839145,4.7173476,4.9626074,4.223817,4.547763,4.7146025,4.231803,4.534867,4.871573,77428474.1628418,35197.4039829672
7170,407500,617500,3.7910457,4.019582,4.2175727,3.7409828,3.8924236,4.028656,3.62542,3.875438,4.0079594,3.1591601,3.288726,3.3290787,2.922476,3.0576425,3.1207592,2.796986,2.93321,2.9984925,3.7031898,3.885358,3.9707513,3.5355175,3.6319995,3.6977582,3.4368787,3.5975869,3.6721587,4.343828,4.6581573,4.8555107,4.1892633,4.456106,4.624789,4.191083,4.4482718,4.7582564,77603902.6049805,35237.2543750688
7171,407500,622500,3.6954339,3.9265678,4.051526,3.6575527,3.8105476,3.93646,3.572827,3.7730174,3.9180405,3.0505698,3.1641107,3.2095351,2.8646903,2.9896598,3.037019,2.763085,2.876094,2.9286213,3.5410938,3.7259088,3.824731,3.4526298,3.5415204,3.6123796,3.3346164,3.510408,3.5566967,4.1523843,4.419247,4.597263,4.0674043,4.30274,4.4348955,4.0499063,4.299426,4.5576725,77779775.9393311,35277.1606936376
7172,407500,627500,3.7904046,4.0174055,4.163888,3.7435822,3.914019,4.0311775,3.6533935,3.8309295,4.0387278,3.1630552,3.2998326,3.3408551,2.9555929,3.0991714,3.1731353,2.8722665,2.990213,3.056415,3.6953812,3.8946934,3.963206,3.5970623,3.6766403,3.7795181,3.4974275,3.6833324,3.7148387,4.2544637,4.5054045,4.68381,4.1415186,4.4025927,4.5410466,4.1380835,4.412785,4.7079654,77956013.0648193,35317.1043446262
7173,407500,632500,4.0785713,4.290335,4.4974213,4.036614,4.2301197,4.3332343,3.9345345,4.1320434,4.357258,3.4040153,3.5594037,3.60834,3.175939,3.3308125,3.442686,3.0873032,3.2325523,3.3443294,4.0867066,4.3007154,4.3587275,3.9687622,4.0487714,4.170058,3.8981776,4.075379,4.126275,4.703547,4.9561634,5.151062,4.576947,4.841922,4.9904327,4.578329,4.848134,5.2040625,78133477.8865967,35357.2806254274
7174,407500,637500,4.1938643,4.3944693,4.6141434,4.1376576,4.3226695,4.429445,4.018144,4.2267723,4.4339304,3.4593816,3.627933,3.677134,3.2087963,3.3692088,3.5031571,3.1055174,3.252295,3.3588562,4.331497,4.540852,4.5884953,4.1749125,4.274393,4.385734,4.131629,4.2816105,4.3431745,5.036607,5.291473,5.4923615,4.8936443,5.15417,5.298285,4.884898,5.1697226,5.5046244,78313032.6486816,35397.8836666711
7175,407500,642500,4.508292,4.680475,4.909975,4.413342,4.5471277,4.761244,4.31804,4.499645,4.671153,3.6305103,3.8205345,3.8599923,3.3511245,3.5517917,3.70369,3.2330437,3.3967888,3.5125108,4.5150576,4.741125,4.8195167,4.35459,4.459111,4.53472,4.222726,4.3963575,4.5062504,5.2673635,5.539254,5.745009,5.096002,5.3779373,5.51055,5.0967603,5.3907256,5.7206597,78493517.1019287,35438.6500606349
7176,407500,832500,4.7177296,4.853284,5.028568,4.657837,4.8256073,4.960613,4.601208,4.7402005,4.8294687,3.748233,3.8717759,3.9043064,3.5335789,3.675471,3.8213706,3.3594048,3.5294209,3.6317582,4.7538753,4.922309,4.934051,4.5832653,4.763736,4.867248,4.5311756,4.657113,4.7260494,5.422898,5.5217667,5.643704,5.2678947,5.4892554,5.585226,5.2491546,5.507026,5.7298074,85866700.017334,37065.7360297782
7177,407500,837500,4.5949626,4.724057,4.8952246,4.531148,4.6948156,4.8262453,4.4815183,4.641801,4.714798,3.7071147,3.818278,3.871551,3.515657,3.6347618,3.7685382,3.3453388,3.493852,3.6186283,4.610526,4.7598133,4.797168,4.4499173,4.6130667,4.720845,4.412002,4.5075665,4.5948668,5.2566237,5.362504,5.4907007,5.0678267,5.3032594,5.3964605,5.0730257,5.343461,5.545751,86077272.7078857,37111.1566035558
7178,407500,842500,4.5562353,4.6737967,4.8405237,4.5154543,4.6665463,4.789897,4.450445,4.6066117,4.706726,3.7649944,3.8465424,3.921346,3.5538883,3.6548645,3.7901402,3.3966527,3.535625,3.6612911,4.553209,4.668445,4.7241893,4.4272084,4.554948,4.689268,4.4028063,4.5073147,4.5637803,5.1134653,5.2728405,5.4053946,4.9569144,5.187535,5.3180323,4.954401,5.253131,5.459647,86288791.2480469,37156.7252214192
7179,407500,847500,4.3785415,4.513819,4.679206,4.354902,4.494623,4.6274123,4.289446,4.4284053,4.5186768,3.5918255,3.6942792,3.7575316,3.4051056,3.504869,3.6460674,3.2320485,3.3934512,3.510716,4.3212137,4.4523263,4.5111876,4.204153,4.3277984,4.447196,4.1744757,4.267848,4.3333755,4.854414,5.018405,5.1392875,4.6810045,4.935957,5.060967,4.6915483,4.995018,5.2048397,86500187.7194824,37202.2118215817
7180,407500,852500,4.5428724,4.6792307,4.835175,4.4977427,4.654912,4.7896194,4.467866,4.601847,4.6623964,3.7007248,3.8166974,3.8751347,3.5324872,3.6425023,3.773148,3.3561146,3.5188286,3.6531258,4.4982996,4.6198277,4.695395,4.3700604,4.5139933,4.6152406,4.3366203,4.420003,4.506077,5.084393,5.2347584,5.32781,4.887517,5.1304092,5.260518,4.9089723,5.174956,5.3910637,86713270.5174561,37248.0052594317
7181,407500,857500,4.9056892,5.064812,5.2048774,4.8134484,5.012865,5.115967,4.8198233,4.932185,4.9919844,3.9730122,4.096496,4.174802,3.7806182,3.9086635,4.046733,3.5939794,3.7676513,3.9126167,4.870343,4.988641,5.088406,4.7096486,4.8569384,4.9799695,4.6455708,4.741039,4.8467464,5.5425615,5.6687593,5.757312,5.2911034,5.5252714,5.680997,5.309465,5.554303,5.781108,86926653.6104736,37293.8066999638
7182,407500,862500,5.3029985,5.484662,5.602944,5.1960573,5.4360576,5.5310454,5.2366514,5.3246627,5.3958497,4.274895,4.4124403,4.5073957,4.0606256,4.2031217,4.3738585,3.8670115,4.062236,4.210699,5.271863,5.4104843,5.542939,5.0939665,5.254527,5.402791,4.9966373,5.1083817,5.234657,5.975853,6.1137533,6.2237825,5.7136636,5.9847918,6.14077,5.754743,5.957153,6.2249436,87141286.4051514,37339.8198194682
7183,412500,92500,3.4850287,3.6489658,3.822572,3.3867588,3.5595798,3.6023273,3.3423214,3.5095038,3.6144753,2.9414015,3.0603802,3.1310449,2.7497928,2.8600316,2.9313095,2.615322,2.7206023,2.8260887,3.243222,3.4943397,3.514546,3.108811,3.2739062,3.4065437,2.9984992,3.1467023,3.2269416,4.0299473,4.228779,4.3023195,3.8114364,4.1788673,4.335068,3.9878783,4.1002855,4.3661447,62365601.5355225,31588.7888662409
7184,412500,97500,3.3177166,3.4784045,3.6250615,3.218977,3.3807378,3.4180977,3.1800406,3.3226457,3.4129086,2.8027081,2.9084942,2.9630878,2.639954,2.736011,2.7940018,2.5348372,2.6047883,2.7102947,3.0409799,3.2701802,3.2867992,2.9105935,3.06964,3.194176,2.8010154,2.9358182,3.0148568,3.7716393,3.9644737,4.008242,3.5535588,3.8926415,4.048644,3.7063813,3.8141704,4.04889,62485291.7150879,31619.0862999616
7185,412500,102500,3.1681447,3.324019,3.4413345,3.0840306,3.2221687,3.2543464,3.0501657,3.168123,3.2564816,2.7021453,2.792931,2.8293939,2.5789027,2.661181,2.694119,2.4800618,2.5207293,2.623197,2.8672218,3.067847,3.091068,2.752747,2.8905103,3.008519,2.64811,2.7612891,2.8425581,3.4955356,3.6629086,3.7053971,3.300754,3.588852,3.751678,3.417357,3.5307643,3.7307122,62606013.0159912,31649.6156428384
7186,412500,107500,3.1907086,3.3387249,3.4495208,3.1036305,3.228656,3.2572303,3.0685074,3.1734967,3.261866,2.7397745,2.836422,2.8588836,2.6232302,2.6899743,2.7289488,2.5354373,2.566914,2.6562376,2.8751988,3.0719225,3.1019416,2.761041,2.8907669,3.0096576,2.6593974,2.7673125,2.85029,3.4837174,3.6486099,3.6795802,3.2878509,3.545218,3.7156281,3.3865025,3.5050647,3.6852765,62725551.1374512,31679.8164675768
7187,412500,112500,3.368133,3.5266147,3.6411166,3.240233,3.3771484,3.412185,3.210785,3.3159595,3.4083266,2.90304,3.0003395,3.0393617,2.7616963,2.834941,2.8665895,2.6735966,2.7031507,2.7944303,3.0289433,3.2319686,3.2842312,2.8844285,3.0115147,3.141781,2.7807398,2.897574,2.9835243,3.687257,3.864336,3.9005978,3.450835,3.70991,3.886191,3.5573704,3.669953,3.8623137,62846248.7792969,31710.2812135244
7188,412500,117500,3.550446,3.711319,3.8352616,3.3671932,3.5083575,3.5557702,3.3414485,3.445467,3.5392628,3.0850098,3.1735988,3.2206948,2.9037375,2.9725096,2.9982378,2.809455,2.8460698,2.9375467,3.1983793,3.3994727,3.4615502,3.0149872,3.1370976,3.2660491,2.9022467,3.0144494,3.1044512,3.8783345,4.058989,4.1034636,3.5818024,3.8285127,4.0118437,3.6773536,3.7912574,3.9964118,62967495.1762695,31740.8546587015
7189,412500,122500,3.8969302,4.0603375,4.2155466,3.6456814,3.793003,3.8395557,3.6071715,3.7220898,3.8342392,3.382838,3.4845703,3.5409703,3.129047,3.1986604,3.2405365,3.0246623,3.0663526,3.1735063,3.533657,3.757339,3.8203518,3.2948296,3.4208062,3.547769,3.1813197,3.2975266,3.3772435,4.3032813,4.492453,4.564719,3.9242396,4.1922913,4.370509,4.028283,4.1382275,4.373515,63089452.7189941,31771.5777800264
7190,412500,127500,3.709929,3.8765876,4.0327535,3.485849,3.6322105,3.6757119,3.4387043,3.5656242,3.6845002,3.232348,3.3277516,3.397911,2.97789,3.0658383,3.1178517,2.8757443,2.9316983,3.031813,3.340276,3.559864,3.6223552,3.112542,3.2293518,3.356783,3.0048785,3.1235096,3.2023246,4.1027145,4.301318,4.386999,3.7512927,4.0341983,4.2000413,3.8557599,3.974572,4.217602,63211231.2960205,31802.2263817607
7191,412500,132500,3.7147987,3.8806806,4.0209107,3.50821,3.643092,3.6865005,3.4634356,3.5795875,3.698476,3.2415943,3.3406136,3.4048748,3.0390365,3.0982623,3.149041,2.9249718,2.9854267,3.084396,3.3478713,3.5548205,3.6095672,3.1368725,3.2508404,3.375211,3.0307534,3.12976,3.213283,4.038397,4.22946,4.30265,3.7174363,3.9813428,4.1280193,3.8059132,3.917678,4.1413045,63333399.8278809,31832.9433890937
7192,412500,137500,3.8523984,4.0232425,4.1824484,3.6143634,3.7504668,3.788384,3.5505147,3.68611,3.8155174,3.3505096,3.4565392,3.5169818,3.111405,3.1684065,3.242822,2.9960325,3.0627372,3.1459212,3.4965477,3.7027633,3.7458038,3.2498736,3.363557,3.4848297,3.137352,3.242751,3.321582,4.2159743,4.4055676,4.5059633,3.852752,4.1401377,4.2596602,3.935655,4.0488834,4.3093004,63457092.81604,31864.0138555347
7193,412500,142500,3.8315907,4.004809,4.165782,3.6016567,3.735532,3.7700138,3.5374932,3.6797147,3.8113625,3.3289738,3.4343593,3.495874,3.0986583,3.1472943,3.2396133,2.9837246,3.054604,3.1359136,3.4686038,3.673017,3.723156,3.23507,3.3493392,3.466146,3.1102738,3.2207932,3.3009133,4.184577,4.3695016,4.476389,3.8254364,4.1234293,4.2267113,3.9047947,4.0185776,4.290379,63580339.4329834,31894.941981989
7194,412500,147500,3.9146533,4.083471,4.238346,3.6792488,3.8155265,3.8439584,3.6129642,3.7599456,3.8873181,3.40603,3.5087776,3.5731015,3.1776905,3.2283826,3.3190281,3.0696976,3.1382701,3.2214897,3.5469208,3.7512803,3.80045,3.323585,3.434906,3.549952,3.1904168,3.303891,3.3905487,4.2784553,4.456052,4.56079,3.9223797,4.214511,4.30498,3.9862404,4.1107297,4.362456,63703091.5046387,31925.7161383787
7195,412500,152500,4.0494895,4.218867,4.3847046,3.8135204,3.956416,3.9970708,3.7398612,3.9057686,4.042224,3.541724,3.6188564,3.699016,3.2787337,3.3530936,3.4583328,3.1726303,3.2396553,3.3245113,3.6884892,3.9019203,3.95018,3.47113,3.5847416,3.697094,3.3306031,3.4647193,3.551783,4.4733953,4.65269,4.783073,4.114539,4.420705,4.51192,4.192853,4.3298106,4.602057,63826804.8984375,31956.7013856007
7196,412500,157500,3.7803082,3.942618,4.102096,3.5301356,3.672715,3.7044902,3.4640489,3.6305223,3.762165,3.2969532,3.3780308,3.454925,3.0475106,3.1218767,3.215891,2.9516988,3.0100589,3.0899062,3.3930786,3.5941188,3.6427503,3.1650531,3.282893,3.377129,3.023381,3.146032,3.2309444,4.110376,4.2646403,4.4179516,3.728725,4.0388513,4.117552,3.8085759,3.9329467,4.214254,63952014.8546143,31988.0310451205
7197,412500,162500,4.0720677,4.2113004,4.3557987,3.8004756,3.93381,3.955743,3.7329898,3.890738,4.024404,3.518887,3.622414,3.6796303,3.2909603,3.351284,3.4291718,3.1993308,3.2697246,3.3292642,3.7019887,3.8962994,3.9437213,3.464548,3.5934112,3.6844254,3.3473732,3.4436424,3.5308342,4.3950167,4.5530334,4.6620417,4.027999,4.3050694,4.3616085,4.086339,4.2071238,4.4657154,64076630.291626,32019.1813255011
7198,412500,167500,4.1693125,4.338527,4.5053787,3.973809,4.1053877,4.1693068,3.8887172,4.094697,4.244357,3.6377082,3.6997,3.7829127,3.388726,3.4724965,3.5818036,3.293946,3.3711743,3.4329987,3.8727589,4.069909,4.111552,3.6802678,3.797065,3.8906612,3.552056,3.6765556,3.7681153,4.643349,4.798757,4.975552,4.31453,4.627961,4.708265,4.422765,4.566494,4.842863,64201983.6462402,32050.485614962
7199,412500,172500,4.328782,4.502631,4.6594896,4.0907764,4.2161,4.2815347,3.9975362,4.208411,4.3555303,3.7650828,3.83606,3.9125142,3.4899852,3.5654855,3.6769974,3.384235,3.4735997,3.5260243,4.0311947,4.230185,4.269641,3.8040707,3.9290612,4.0256767,3.6745276,3.7949338,3.8885207,4.813041,4.9495454,5.1287656,4.4299316,4.754181,4.8312116,4.5448046,4.6783805,4.972139,64328603.3625488,32082.075199807
7200,412500,177500,4.205825,4.383862,4.5548277,3.935852,4.071387,4.1466913,3.8288224,4.0617285,4.205801,3.6157653,3.7054138,3.7973614,3.2794132,3.380371,3.5130305,3.1752486,3.2526863,3.3242593,3.9548507,4.142473,4.186629,3.6596305,3.7802625,3.8922076,3.5201385,3.6898017,3.773291,4.7616773,4.8780546,5.0945206,4.316497,4.6686454,4.7705836,4.4642663,4.5947785,4.9059753,64455650.9959717,32113.7403497315
7201,412500,182500,3.8932037,4.0633116,4.218547,3.6565964,3.778077,3.839637,3.559874,3.7784684,3.902872,3.3845115,3.4503314,3.547631,3.0821438,3.190216,3.3031952,3.0050964,3.0595567,3.1465707,3.550816,3.740282,3.7953122,3.317865,3.41974,3.5175526,3.1972528,3.3314006,3.424583,4.32306,4.4544287,4.6704226,3.9190698,4.273009,4.3526826,4.058839,4.203329,4.4883385,64581619.8769531,32145.1052065651
7202,412500,187500,3.8447247,4.018716,4.166999,3.625604,3.7457497,3.8020546,3.5270748,3.7436996,3.8664181,3.35374,3.4113388,3.5149064,3.0608728,3.1722991,3.284184,2.9832423,3.0315945,3.127344,3.4766288,3.6735091,3.7309432,3.27234,3.3668396,3.4657626,3.1480706,3.2804017,3.3765361,4.2428336,4.3789735,4.582995,3.858371,4.206536,4.2841864,3.9895263,4.1472683,4.415845,64708631.8931885,32176.6990444484
7203,412500,192500,3.8503385,4.0262074,4.16611,3.5915127,3.7203248,3.7695796,3.488594,3.7090201,3.8322399,3.3535333,3.419056,3.5133026,3.0526135,3.1553092,3.2569985,2.9732585,3.0209272,3.1117194,3.4400153,3.652722,3.7091084,3.2171874,3.3193626,3.4182198,3.0809696,3.2109299,3.3166687,4.2179646,4.359853,4.5614233,3.796167,4.139984,4.2257953,3.9182148,4.0841,4.3538566,64836747.9118652,32208.5367856403
7204,412500,197500,3.8575008,4.027138,4.149932,3.5602372,3.70466,3.743671,3.4672933,3.6731236,3.7965055,3.3505979,3.4397507,3.5168128,3.0695672,3.1517806,3.245046,2.9892447,3.0427017,3.1170137,3.431308,3.6256886,3.691132,3.1763084,3.2949347,3.3890393,3.043157,3.1882315,3.265108,4.1435714,4.29493,4.480294,3.7220535,4.038819,4.1141753,3.8132539,3.9765575,4.2345653,64964783.583252,32240.3229126931
7205,412500,202500,3.9044604,4.0808992,4.194203,3.6077855,3.7673995,3.7867382,3.5228305,3.7227898,3.8468552,3.3956075,3.4973025,3.571132,3.1372647,3.201015,3.29334,3.0534694,3.1183605,3.1815944,3.503961,3.692669,3.7647011,3.2460895,3.3687549,3.4604182,3.1131082,3.256668,3.336996,4.1955276,4.3568096,4.520872,3.7923267,4.094081,4.158412,3.8634267,4.025619,4.275584,65093532.9425049,32272.2544309456
7206,412500,207500,3.9615455,4.158444,4.2644644,3.6793702,3.8485444,3.8541305,3.6015618,3.7950122,3.9163659,3.4483871,3.5488496,3.62157,3.1852465,3.25508,3.3441672,3.0972707,3.172507,3.2332714,3.578071,3.778197,3.856332,3.3304513,3.4512947,3.5437324,3.1896229,3.340772,3.4157746,4.30445,4.4698906,4.6228704,3.9014888,4.204401,4.2637424,3.966357,4.1281667,4.374058,65222015.157959,32304.0881379256
7207,412500,212500,4.049068,4.2446346,4.349698,3.76857,3.9429088,3.9530625,3.6947093,3.8887534,4.0122924,3.5210528,3.6219635,3.6904225,3.2621808,3.335881,3.4151752,3.1734822,3.2594643,3.3133862,3.683551,3.8960006,3.9705594,3.450353,3.5704072,3.665477,3.3118386,3.4607258,3.528706,4.4421034,4.609955,4.7600183,4.0472283,4.3492928,4.4032707,4.108191,4.266057,4.5212593,65350989.9428711,32336.0126713447
7208,412500,217500,4.200728,4.410083,4.540551,3.9334278,4.1061163,4.1410027,3.8502212,4.054605,4.1961374,3.6851277,3.7718854,3.8472667,3.3893237,3.4792876,3.5678184,3.3013108,3.3896031,3.4454174,3.8917935,4.113549,4.185563,3.6686962,3.770699,3.8726966,3.5271142,3.6699257,3.747913,4.706112,4.8805704,5.05437,4.308164,4.6103086,4.6775956,4.3744287,4.5427136,4.811703,65480543.0252686,32368.0484736166
7209,412500,222500,4.2534494,4.4781675,4.6394205,4.0288267,4.1974745,4.2560477,3.9347396,4.1491485,4.304901,3.736211,3.8178573,3.8923995,3.423193,3.5324936,3.6308994,3.3342927,3.425026,3.483481,3.9876866,4.2112513,4.2730575,3.7788208,3.877071,3.9897678,3.6380916,3.7926662,3.876506,4.82896,5.020117,5.216551,4.463648,4.7740984,4.860098,4.539202,4.725995,5.0076303,65611023.3740234,32400.2815632569
7210,412500,227500,4.3149304,4.5176253,4.6753817,4.0707674,4.237818,4.2992935,3.985046,4.1923323,4.353367,3.7806764,3.8539338,3.9316897,3.4622817,3.5660832,3.6491768,3.3819134,3.4749312,3.5306249,4.0840483,4.3033004,4.348185,3.8650646,3.9667554,4.085979,3.7238355,3.8731964,3.9646041,4.9070883,5.086503,5.274401,4.5306525,4.8326693,4.915347,4.6105094,4.7921104,5.079692,65741542.2435303,32432.4920414297
